payment_id,payment_method,payment_status,payment_date
26237,UPI,Paid,2025-01-16
26238,UPI,Paid,2025-05-01
26239,Card,Paid,2026-06-17
26240,UPI,Paid,2025-02-11
26241,UPI,Paid,2025-07-28
26242,Cash,Paid,2024-12-23
26243,UPI,Paid,2025-08-09
26244,UPI,Paid,2025-09-23
26245,Cash,Paid,2025-09-16
26246,UPI,Paid,2024-10-27
26247,UPI,Paid,2025-06-30
26248,Card,Paid,2025-07-23
26249,Cash,Paid,2024-09-11
26250,UPI,Paid,2024-12-03
26251,Cash,Paid,2026-07-12
26252,UPI,Paid,2026-07-14
26253,UPI,Paid,2025-03-06
26254,Card,Paid,2024-11-28
26255,Cash,Paid,2026-01-22
26256,Card,Paid,2024-11-13
26257,Net Banking,Paid,2025-05-10
26258,UPI,Paid,2025-02-09
26259,UPI,Failed,2024-09-20
26260,Cash,Paid,2026-01-29
26261,UPI,Pending,2025-12-27
26262,UPI,Failed,2025-02-24
26263,Cash,Paid,2026-02-18
26264,Card,Paid,2025-11-30
26265,UPI,Paid,2026-06-01
26266,Card,Paid,2025-07-12
26267,UPI,Paid,2025-09-10
26268,Card,Paid,2025-08-13
26269,UPI,Paid,2026-06-15
26270,UPI,Pending,2025-10-01
26271,UPI,Paid,2025-02-17
26272,Card,Paid,2026-03-08
26273,UPI,Paid,2026-05-13
26274,UPI,Paid,2026-06-19
26275,UPI,Paid,2025-01-16
26276,UPI,Paid,2025-03-15
26277,Cash,Paid,2025-08-11
26278,UPI,Paid,2025-12-22
26279,Cash,Paid,2026-03-27
26280,Card,Paid,2024-08-28
26281,Card,Paid,2026-05-21
26282,UPI,Paid,2025-12-03
26283,Card,Paid,2025-03-25
26284,UPI,Paid,2026-05-18
26285,UPI,Paid,2025-11-12
26286,Cash,Paid,2025-06-12
26287,Wallet,Paid,2024-09-17
26288,Cash,Failed,2026-06-13
26289,Cash,Paid,2026-03-08
26290,UPI,Paid,2024-12-03
26291,UPI,Paid,2025-03-23
26292,UPI,Paid,2025-11-17
26293,Card,Paid,2026-02-05
26294,UPI,Paid,2024-09-07
26295,UPI,Paid,2024-10-04
26296,Cash,Paid,2025-01-25
26297,Card,Paid,2026-06-12
26298,Card,Paid,2024-12-18
26299,UPI,Paid,2024-09-21
26300,UPI,Paid,2024-09-01
26301,Card,Paid,2025-07-10
26302,Net Banking,Paid,2024-08-26
26303,Cash,Paid,2024-10-24
26304,UPI,Paid,2024-11-14
26305,Net Banking,Paid,2025-09-13
26306,UPI,Paid,2025-05-19
26307,Card,Paid,2026-01-18
26308,UPI,Paid,2025-08-02
26309,Cash,Failed,2024-09-16
26310,UPI,Paid,2025-02-26
26311,UPI,Paid,2024-12-20
26312,Card,Paid,2025-04-29
26313,UPI,Failed,2026-07-31
26314,UPI,Paid,2025-12-02
26315,Net Banking,Paid,2025-07-15
26316,Card,Paid,2025-08-03
26317,Card,Paid,2025-03-21
26318,UPI,Paid,2025-10-29
26319,UPI,Pending,2025-08-03
26320,UPI,Paid,2024-09-27
26321,UPI,Paid,2026-05-01
26322,UPI,Refunded,2024-12-17
26323,Cash,Paid,2024-10-29
26324,UPI,Paid,2025-05-01
26325,UPI,Paid,2026-01-20
26326,Cash,Paid,2025-03-25
26327,UPI,Paid,2025-07-18
26328,Cash,Paid,2025-08-14
26329,UPI,Paid,2024-11-08
26330,Cash,Paid,2025-01-12
26331,Card,Paid,2025-10-08
26332,UPI,Paid,2025-07-22
26333,Card,Paid,2025-03-21
26334,UPI,Paid,2025-10-27
26335,UPI,Failed,2025-01-24
26336,Card,Paid,2025-03-01
26337,UPI,Paid,2026-07-06
26338,UPI,Paid,2024-09-11
26339,UPI,Paid,2026-03-07
26340,UPI,Paid,2026-03-08
26341,UPI,Paid,2024-08-27
26342,Cash,Paid,2025-08-04
26343,UPI,Paid,2025-10-12
26344,UPI,Paid,2025-04-20
26345,UPI,Paid,2025-11-04
26346,UPI,Paid,2026-06-24
26347,UPI,Refunded,2025-03-26
26348,Card,Paid,2026-08-05
26349,Card,Paid,2025-07-14
26350,Cash,Paid,2025-03-09
26351,Wallet,Paid,2025-06-28
26352,UPI,Paid,2025-06-15
26353,UPI,Paid,2026-03-14
26354,UPI,Paid,2024-11-11
26355,UPI,Paid,2024-09-25
26356,UPI,Paid,2026-06-20
26357,UPI,Pending,2024-11-16
26358,Card,Paid,2025-06-04
26359,Card,Paid,2024-09-10
26360,UPI,Paid,2026-04-18
26361,UPI,Paid,2025-12-05
26362,Cash,Failed,2025-03-30
26363,Card,Paid,2025-03-13
26364,UPI,Failed,2026-03-20
26365,Wallet,Paid,2025-05-27
26366,Cash,Paid,2025-08-18
26367,Cash,Paid,2024-09-02
26368,UPI,Paid,2026-02-12
26369,UPI,Paid,2026-04-02
26370,UPI,Paid,2026-06-24
26371,UPI,Paid,2025-08-19
26372,UPI,Paid,2025-08-13
26373,Wallet,Paid,2024-09-19
26374,Wallet,Paid,2026-03-12
26375,UPI,Paid,2025-01-24
26376,Card,Paid,2025-06-15
26377,UPI,Paid,2025-05-04
26378,Cash,Paid,2024-08-25
26379,Cash,Paid,2024-12-28
26380,Cash,Paid,2025-02-09
26381,Card,Paid,2026-06-26
26382,UPI,Paid,2025-05-02
26383,Card,Paid,2026-04-05
26384,Net Banking,Paid,2025-01-24
26385,UPI,Paid,2025-11-15
26386,UPI,Paid,2025-12-24
26387,UPI,Paid,2026-08-02
26388,UPI,Paid,2024-10-20
26389,Cash,Refunded,2025-07-11
26390,Cash,Paid,2026-07-20
26391,Card,Paid,2025-08-29
26392,Card,Paid,2025-03-11
26393,UPI,Refunded,2026-01-31
26394,UPI,Paid,2026-03-10
26395,UPI,Paid,2026-02-17
26396,Card,Paid,2025-04-07
26397,UPI,Paid,2025-02-22
26398,Card,Paid,2024-10-10
26399,Net Banking,Paid,2026-07-27
26400,UPI,Paid,2025-09-17
26401,Net Banking,Paid,2025-10-12
26402,Cash,Paid,2024-10-19
26403,UPI,Failed,2024-09-29
26404,UPI,Paid,2024-08-18
26405,UPI,Paid,2024-12-20
26406,UPI,Paid,2024-10-01
26407,Card,Paid,2024-10-05
26408,UPI,Paid,2025-05-23
26409,Cash,Paid,2025-12-21
26410,Wallet,Paid,2026-01-15
26411,Net Banking,Paid,2025-07-02
26412,UPI,Pending,2026-01-04
26413,UPI,Paid,2024-11-20
26414,UPI,Paid,2025-11-11
26415,Cash,Failed,2025-07-26
26416,UPI,Paid,2024-10-30
26417,Card,Paid,2024-10-15
26418,UPI,Paid,2026-07-07
26419,Wallet,Paid,2025-08-06
26420,Card,Paid,2025-07-05
26421,Net Banking,Paid,2025-06-29
26422,Net Banking,Paid,2026-01-21
26423,Cash,Paid,2024-09-04
26424,Card,Paid,2026-03-18
26425,UPI,Paid,2026-04-26
26426,Cash,Paid,2024-10-02
26427,UPI,Paid,2025-03-14
26428,UPI,Pending,2024-08-24
26429,UPI,Paid,2025-05-06
26430,Card,Paid,2024-10-08
26431,UPI,Paid,2025-07-13
26432,UPI,Paid,2024-10-14
26433,Card,Paid,2024-09-21
26434,UPI,Paid,2025-06-29
26435,Net Banking,Paid,2026-01-26
26436,Net Banking,Paid,2026-07-12
26437,UPI,Paid,2025-10-21
26438,UPI,Paid,2026-04-22
26439,Card,Paid,2025-03-18
26440,Card,Paid,2024-10-02
26441,Card,Paid,2025-06-29
26442,UPI,Paid,2026-07-17
26443,Card,Paid,2025-10-14
26444,Cash,Paid,2025-10-13
26445,Card,Paid,2026-03-26
26446,UPI,Paid,2026-06-04
26447,Net Banking,Paid,2024-09-27
26448,Cash,Paid,2026-02-13
26449,Cash,Paid,2026-04-19
26450,Cash,Paid,2025-06-14
26451,UPI,Paid,2026-03-06
26452,Cash,Paid,2025-07-02
26453,UPI,Paid,2026-05-01
26454,UPI,Paid,2026-07-01
26455,UPI,Failed,2024-10-09
26456,UPI,Paid,2026-02-01
26457,Card,Paid,2026-01-15
26458,UPI,Paid,2026-01-23
26459,UPI,Paid,2026-04-14
26460,UPI,Paid,2024-09-14
26461,Card,Paid,2024-10-28
26462,Card,Paid,2025-10-02
26463,UPI,Paid,2024-09-16
26464,Wallet,Paid,2026-07-19
26465,Cash,Paid,2026-01-24
26466,UPI,Paid,2024-10-07
26467,UPI,Paid,2026-05-24
26468,Wallet,Paid,2025-03-02
26469,UPI,Failed,2025-07-18
26470,UPI,Paid,2025-06-10
26471,Net Banking,Paid,2024-09-04
26472,UPI,Pending,2025-05-10
26473,Net Banking,Paid,2026-07-30
26474,Card,Paid,2025-11-10
26475,UPI,Paid,2025-07-30
26476,UPI,Paid,2026-01-14
26477,UPI,Paid,2026-01-20
26478,Cash,Paid,2025-10-29
26479,UPI,Paid,2025-03-15
26480,Net Banking,Paid,2024-12-12
26481,UPI,Paid,2026-07-13
26482,UPI,Paid,2024-09-11
26483,Wallet,Paid,2024-11-01
26484,UPI,Paid,2025-03-11
26485,UPI,Paid,2024-11-23
26486,Cash,Paid,2025-11-11
26487,UPI,Paid,2026-08-03
26488,Card,Paid,2025-01-15
26489,Card,Pending,2025-12-21
26490,Card,Pending,2025-02-09
26491,UPI,Paid,2026-06-22
26492,Card,Paid,2024-12-04
26493,UPI,Paid,2024-12-29
26494,UPI,Paid,2024-10-24
26495,UPI,Paid,2026-05-20
26496,UPI,Paid,2025-10-21
26497,Wallet,Pending,2024-11-05
26498,Net Banking,Paid,2025-07-09
26499,Wallet,Paid,2024-08-23
26500,Cash,Paid,2025-02-19
26501,Card,Paid,2026-02-27
26502,Net Banking,Paid,2026-01-26
26503,Card,Paid,2025-11-02
26504,UPI,Paid,2024-08-09
26505,Card,Paid,2024-11-16
26506,UPI,Paid,2026-07-26
26507,Card,Paid,2025-04-02
26508,Card,Refunded,2025-06-23
26509,Card,Paid,2024-08-06
26510,Card,Paid,2025-12-04
26511,UPI,Paid,2026-06-29
26512,Net Banking,Paid,2026-03-08
26513,UPI,Paid,2025-12-16
26514,UPI,Paid,2025-08-12
26515,UPI,Paid,2025-01-30
26516,Card,Paid,2024-11-01
26517,Card,Paid,2024-09-09
26518,Wallet,Paid,2025-09-08
26519,UPI,Paid,2024-08-25
26520,UPI,Paid,2025-04-11
26521,UPI,Paid,2026-03-12
26522,Card,Paid,2026-04-19
26523,UPI,Paid,2026-02-27
26524,Net Banking,Paid,2025-12-23
26525,Wallet,Paid,2026-03-18
26526,UPI,Paid,2025-05-11
26527,Card,Paid,2026-07-13
26528,UPI,Paid,2026-05-29
26529,UPI,Pending,2025-11-22
26530,UPI,Paid,2026-03-16
26531,Card,Failed,2024-11-12
26532,UPI,Pending,2025-01-31
26533,UPI,Paid,2025-05-28
26534,Net Banking,Paid,2026-03-24
26535,UPI,Paid,2025-03-29
26536,Net Banking,Paid,2025-05-25
26537,Card,Pending,2026-06-17
26538,UPI,Paid,2026-07-29
26539,UPI,Failed,2026-05-12
26540,Cash,Refunded,2024-09-19
26541,Wallet,Paid,2026-05-06
26542,UPI,Paid,2025-04-01
26543,Card,Paid,2025-09-28
26544,Card,Paid,2025-11-28
26545,UPI,Paid,2025-04-05
26546,Card,Paid,2026-03-31
26547,Cash,Failed,2024-08-14
26548,UPI,Pending,2024-12-29
26549,UPI,Paid,2024-08-14
26550,Net Banking,Paid,2026-02-15
26551,Wallet,Paid,2025-07-17
26552,UPI,Paid,2024-09-08
26553,UPI,Paid,2026-05-07
26554,Card,Paid,2024-08-17
26555,UPI,Paid,2024-09-29
26556,Card,Paid,2025-09-25
26557,UPI,Paid,2025-08-07
26558,UPI,Paid,2026-06-20
26559,Net Banking,Failed,2024-11-18
26560,UPI,Paid,2025-04-15
26561,UPI,Paid,2025-11-17
26562,UPI,Paid,2025-07-14
26563,UPI,Failed,2025-04-10
26564,Card,Paid,2026-01-06
26565,Net Banking,Paid,2026-04-11
26566,UPI,Paid,2025-06-05
26567,UPI,Paid,2024-10-15
26568,Card,Paid,2026-05-09
26569,Net Banking,Paid,2025-11-22
26570,Cash,Paid,2026-03-05
26571,Card,Paid,2026-04-24
26572,UPI,Paid,2025-03-23
26573,Net Banking,Paid,2026-01-04
26574,UPI,Paid,2025-12-27
26575,Net Banking,Paid,2026-03-17
26576,UPI,Paid,2026-07-02
26577,Cash,Paid,2025-12-16
26578,Cash,Paid,2024-11-23
26579,UPI,Paid,2024-08-11
26580,UPI,Paid,2025-01-29
26581,UPI,Paid,2025-02-12
26582,Net Banking,Paid,2025-01-28
26583,Net Banking,Failed,2026-06-27
26584,Card,Paid,2025-10-31
26585,Net Banking,Paid,2026-04-09
26586,UPI,Paid,2025-09-29
26587,Card,Paid,2026-04-07
26588,Net Banking,Paid,2025-05-21
26589,UPI,Paid,2025-03-27
26590,UPI,Paid,2024-09-26
26591,UPI,Paid,2025-10-31
26592,Wallet,Paid,2025-10-16
26593,UPI,Paid,2025-03-15
26594,UPI,Paid,2025-10-23
26595,UPI,Paid,2025-06-14
26596,UPI,Paid,2025-04-30
26597,Net Banking,Paid,2025-03-13
26598,Net Banking,Paid,2025-11-14
26599,UPI,Paid,2024-08-24
26600,UPI,Paid,2025-05-12
26601,Cash,Paid,2024-10-28
26602,UPI,Refunded,2026-02-12
26603,Cash,Paid,2025-11-13
26604,Card,Paid,2025-07-30
26605,UPI,Paid,2025-08-29
26606,Cash,Paid,2025-01-25
26607,UPI,Paid,2025-01-14
26608,UPI,Paid,2025-08-14
26609,UPI,Paid,2025-03-27
26610,Net Banking,Paid,2026-04-20
26611,UPI,Refunded,2025-12-01
26612,Card,Paid,2025-04-13
26613,Net Banking,Pending,2024-08-24
26614,Net Banking,Paid,2026-04-30
26615,UPI,Paid,2025-12-22
26616,UPI,Failed,2024-12-19
26617,Cash,Paid,2024-08-15
26618,UPI,Paid,2025-04-07
26619,UPI,Paid,2025-09-06
26620,UPI,Paid,2026-07-12
26621,UPI,Paid,2024-10-09
26622,Card,Pending,2025-01-03
26623,Card,Paid,2024-08-23
26624,UPI,Paid,2025-10-14
26625,Cash,Paid,2024-11-01
26626,UPI,Paid,2025-10-17
26627,UPI,Paid,2026-05-09
26628,Cash,Paid,2025-08-25
26629,UPI,Paid,2025-12-19
26630,Wallet,Pending,2025-05-31
26631,Card,Paid,2025-07-23
26632,Card,Paid,2024-12-02
26633,Card,Paid,2025-06-18
26634,Net Banking,Paid,2025-03-27
26635,UPI,Paid,2025-01-20
26636,UPI,Paid,2026-06-17
26637,UPI,Paid,2025-09-16
26638,Card,Paid,2024-10-02
26639,Card,Paid,2026-03-13
26640,Cash,Paid,2026-07-25
26641,Net Banking,Paid,2025-05-09
26642,UPI,Paid,2026-01-07
26643,UPI,Paid,2025-07-11
26644,UPI,Paid,2025-07-24
26645,Cash,Paid,2025-12-30
26646,Card,Paid,2024-11-15
26647,UPI,Paid,2025-08-05
26648,UPI,Paid,2025-10-13
26649,UPI,Paid,2025-05-16
26650,Card,Paid,2025-01-09
26651,UPI,Pending,2025-12-28
26652,UPI,Paid,2025-11-27
26653,Card,Paid,2026-07-22
26654,UPI,Paid,2025-12-02
26655,Cash,Paid,2025-02-22
26656,UPI,Paid,2026-06-01
26657,UPI,Paid,2026-01-21
26658,Card,Paid,2026-02-26
26659,UPI,Paid,2024-08-05
26660,UPI,Paid,2025-11-14
26661,Cash,Paid,2025-05-03
26662,Net Banking,Paid,2025-11-01
26663,UPI,Paid,2024-11-06
26664,Net Banking,Paid,2025-06-03
26665,Card,Paid,2025-02-07
26666,UPI,Paid,2025-12-05
26667,Card,Paid,2026-01-11
26668,UPI,Paid,2025-05-22
26669,UPI,Paid,2025-03-27
26670,Card,Paid,2026-07-13
26671,Card,Paid,2024-10-03
26672,Card,Paid,2025-09-12
26673,UPI,Paid,2026-02-11
26674,UPI,Paid,2024-09-11
26675,Card,Paid,2024-11-04
26676,UPI,Paid,2025-08-11
26677,UPI,Paid,2026-06-24
26678,Cash,Paid,2025-04-29
26679,Card,Paid,2026-06-14
26680,Wallet,Paid,2025-09-19
26681,UPI,Paid,2025-04-22
26682,UPI,Paid,2025-12-08
26683,Net Banking,Paid,2026-07-07
26684,Card,Paid,2025-02-05
26685,Wallet,Failed,2026-05-16
26686,UPI,Paid,2025-08-07
26687,UPI,Paid,2025-12-07
26688,UPI,Paid,2025-10-16
26689,UPI,Paid,2025-01-14
26690,Net Banking,Paid,2026-07-06
26691,UPI,Refunded,2025-08-06
26692,Net Banking,Paid,2025-03-07
26693,UPI,Paid,2025-10-14
26694,UPI,Paid,2025-02-21
26695,UPI,Paid,2025-03-28
26696,UPI,Paid,2026-07-09
26697,Card,Paid,2025-09-04
26698,UPI,Paid,2025-04-02
26699,Card,Paid,2024-08-08
26700,UPI,Paid,2026-01-28
26701,UPI,Paid,2025-05-25
26702,UPI,Paid,2024-11-06
26703,Card,Paid,2025-05-17
26704,Net Banking,Paid,2024-09-07
26705,Card,Failed,2025-09-03
26706,UPI,Paid,2026-03-02
26707,UPI,Paid,2025-11-22
26708,UPI,Pending,2026-02-07
26709,Card,Refunded,2026-04-18
26710,UPI,Paid,2025-08-16
26711,Card,Paid,2025-07-28
26712,Cash,Paid,2024-12-18
26713,UPI,Paid,2025-06-18
26714,Net Banking,Paid,2024-11-06
26715,UPI,Paid,2025-01-03
26716,UPI,Paid,2026-05-22
26717,Card,Paid,2024-08-31
26718,Cash,Paid,2025-06-30
26719,UPI,Paid,2026-04-22
26720,Card,Paid,2025-07-02
26721,Wallet,Paid,2025-03-08
26722,Card,Paid,2025-08-03
26723,UPI,Paid,2025-05-13
26724,Card,Paid,2025-01-05
26725,UPI,Paid,2026-02-22
26726,Card,Paid,2025-03-04
26727,UPI,Paid,2026-02-01
26728,UPI,Paid,2024-08-17
26729,Net Banking,Paid,2025-06-02
26730,Net Banking,Failed,2025-03-15
26731,UPI,Paid,2025-10-19
26732,Cash,Paid,2026-05-28
26733,Net Banking,Paid,2026-05-16
26734,UPI,Failed,2025-07-31
26735,Cash,Paid,2025-08-08
26736,UPI,Paid,2025-04-13
26737,UPI,Paid,2024-09-22
26738,Cash,Paid,2025-04-21
26739,Wallet,Paid,2025-08-28
26740,UPI,Paid,2026-06-16
26741,UPI,Pending,2024-11-10
26742,UPI,Pending,2025-03-10
26743,UPI,Paid,2026-06-06
26744,UPI,Paid,2025-11-13
26745,Net Banking,Paid,2024-08-24
26746,Cash,Paid,2024-11-15
26747,Net Banking,Pending,2025-10-05
26748,Card,Paid,2024-08-27
26749,Card,Paid,2026-04-14
26750,UPI,Paid,2025-03-07
26751,UPI,Paid,2024-11-24
26752,Cash,Paid,2026-03-15
26753,Card,Paid,2025-06-01
26754,UPI,Paid,2026-02-22
26755,UPI,Paid,2026-07-26
26756,Card,Paid,2025-04-13
26757,UPI,Failed,2026-06-02
26758,Cash,Paid,2025-12-04
26759,Cash,Paid,2025-08-23
26760,Net Banking,Paid,2024-11-14
26761,UPI,Paid,2024-08-05
26762,UPI,Paid,2025-11-01
26763,UPI,Paid,2025-10-13
26764,Card,Paid,2024-09-04
26765,UPI,Paid,2026-01-05
26766,UPI,Paid,2025-05-29
26767,Card,Paid,2024-12-03
26768,UPI,Paid,2025-04-23
26769,Card,Pending,2025-09-18
26770,Card,Paid,2024-09-22
26771,UPI,Paid,2025-11-20
26772,UPI,Paid,2024-08-26
26773,UPI,Paid,2025-11-21
26774,Card,Paid,2025-04-05
26775,UPI,Paid,2026-04-11
26776,UPI,Paid,2026-05-02
26777,Cash,Paid,2026-05-16
26778,Cash,Paid,2024-11-22
26779,UPI,Paid,2026-07-30
26780,Cash,Failed,2025-08-09
26781,UPI,Pending,2025-04-01
26782,UPI,Paid,2025-09-05
26783,Card,Refunded,2025-10-03
26784,Cash,Paid,2025-01-18
26785,UPI,Paid,2026-07-01
26786,UPI,Paid,2025-06-23
26787,UPI,Paid,2026-03-10
26788,Cash,Paid,2025-10-17
26789,UPI,Paid,2025-01-19
26790,Card,Paid,2025-04-02
26791,UPI,Paid,2025-03-15
26792,Card,Paid,2025-06-17
26793,UPI,Paid,2025-12-03
26794,Card,Paid,2026-06-18
26795,UPI,Paid,2024-10-27
26796,Card,Paid,2026-07-16
26797,UPI,Paid,2025-09-10
26798,Card,Paid,2026-04-19
26799,UPI,Failed,2025-01-20
26800,UPI,Paid,2026-01-11
26801,Card,Paid,2025-09-23
26802,UPI,Paid,2025-08-21
26803,UPI,Paid,2024-12-29
26804,Card,Paid,2025-01-28
26805,UPI,Paid,2025-12-28
26806,UPI,Paid,2026-06-12
26807,Card,Failed,2025-05-30
26808,Card,Paid,2025-07-06
26809,Cash,Pending,2025-01-22
26810,Net Banking,Paid,2025-08-30
26811,Cash,Paid,2025-11-26
26812,Net Banking,Paid,2024-09-16
26813,UPI,Paid,2025-05-08
26814,UPI,Paid,2025-06-09
26815,Cash,Paid,2024-11-01
26816,Card,Failed,2026-07-20
26817,UPI,Paid,2026-06-24
26818,Card,Paid,2026-07-13
26819,UPI,Paid,2025-07-22
26820,Card,Pending,2024-10-19
26821,UPI,Paid,2026-03-23
26822,Card,Failed,2025-03-18
26823,Card,Failed,2024-08-05
26824,UPI,Failed,2025-11-13
26825,UPI,Pending,2025-09-06
26826,Net Banking,Pending,2026-01-19
26827,Net Banking,Paid,2024-10-17
26828,UPI,Failed,2026-01-15
26829,UPI,Paid,2026-03-12
26830,Card,Paid,2026-05-02
26831,Card,Pending,2025-04-22
26832,Cash,Paid,2024-08-17
26833,Cash,Paid,2025-03-05
26834,Card,Paid,2024-11-02
26835,UPI,Paid,2024-10-16
26836,Card,Failed,2025-12-16
26837,Card,Paid,2026-01-09
26838,Card,Paid,2026-05-13
26839,Card,Paid,2024-11-19
26840,UPI,Paid,2026-02-17
26841,UPI,Paid,2025-04-19
26842,UPI,Paid,2026-04-03
26843,Wallet,Paid,2025-09-10
26844,UPI,Paid,2025-07-09
26845,UPI,Paid,2025-08-26
26846,Card,Paid,2025-12-08
26847,Cash,Refunded,2026-04-17
26848,Card,Paid,2024-12-26
26849,UPI,Failed,2026-07-14
26850,UPI,Paid,2024-09-08
26851,UPI,Paid,2025-02-24
26852,UPI,Paid,2024-10-19
26853,UPI,Paid,2025-12-21
26854,Net Banking,Paid,2025-10-21
26855,UPI,Paid,2026-01-14
26856,Net Banking,Paid,2024-12-26
26857,Net Banking,Paid,2024-12-23
26858,UPI,Paid,2026-04-01
26859,UPI,Failed,2026-03-30
26860,Wallet,Paid,2024-12-20
26861,Cash,Paid,2025-12-10
26862,UPI,Paid,2025-09-02
26863,UPI,Paid,2025-10-29
26864,Card,Paid,2026-02-09
26865,UPI,Refunded,2026-06-26
26866,UPI,Paid,2026-02-26
26867,UPI,Paid,2025-11-25
26868,UPI,Paid,2026-07-25
26869,UPI,Paid,2024-10-07
26870,UPI,Paid,2025-11-25
26871,Card,Paid,2025-04-25
26872,UPI,Paid,2026-04-17
26873,UPI,Paid,2025-10-31
26874,Card,Paid,2025-01-20
26875,UPI,Paid,2025-03-10
26876,UPI,Paid,2025-02-26
26877,UPI,Paid,2025-10-09
26878,Card,Paid,2025-04-28
26879,UPI,Failed,2025-04-09
26880,Wallet,Paid,2025-07-26
26881,Net Banking,Paid,2024-10-01
26882,UPI,Paid,2024-11-05
26883,UPI,Paid,2025-05-12
26884,Card,Paid,2026-07-22
26885,UPI,Paid,2024-09-10
26886,UPI,Paid,2024-10-03
26887,Card,Paid,2025-06-19
26888,UPI,Paid,2025-12-19
26889,UPI,Paid,2025-09-25
26890,Cash,Paid,2024-10-13
26891,Cash,Paid,2025-01-31
26892,UPI,Paid,2024-08-15
26893,Cash,Refunded,2025-10-22
26894,UPI,Paid,2025-09-30
26895,UPI,Paid,2025-09-04
26896,Cash,Paid,2026-05-17
26897,Cash,Paid,2025-12-30
26898,Cash,Paid,2025-04-12
26899,UPI,Paid,2026-02-11
26900,Cash,Paid,2026-07-06
26901,Card,Paid,2026-06-23
26902,UPI,Pending,2024-11-02
26903,Cash,Paid,2025-05-02
26904,Cash,Paid,2026-07-12
26905,Net Banking,Paid,2025-08-26
26906,Cash,Paid,2025-11-08
26907,Card,Paid,2025-10-05
26908,UPI,Paid,2026-04-22
26909,UPI,Paid,2026-05-16
26910,Cash,Paid,2026-03-16
26911,UPI,Pending,2024-10-10
26912,UPI,Paid,2026-04-25
26913,Card,Paid,2024-11-25
26914,Net Banking,Failed,2025-04-06
26915,UPI,Paid,2025-05-23
26916,Wallet,Paid,2026-07-13
26917,Cash,Paid,2025-05-31
26918,UPI,Paid,2026-06-27
26919,Card,Paid,2025-06-26
26920,UPI,Paid,2025-11-09
26921,UPI,Paid,2026-02-21
26922,UPI,Paid,2026-06-19
26923,Cash,Paid,2026-02-04
26924,Cash,Paid,2026-03-04
26925,Cash,Paid,2024-12-22
26926,UPI,Paid,2025-10-09
26927,Cash,Paid,2025-04-29
26928,Cash,Paid,2025-08-22
26929,UPI,Paid,2026-06-05
26930,Cash,Paid,2026-05-12
26931,UPI,Paid,2025-12-22
26932,Cash,Paid,2025-01-27
26933,UPI,Paid,2025-01-07
26934,Net Banking,Paid,2025-06-06
26935,Cash,Paid,2024-08-10
26936,Net Banking,Paid,2025-07-03
26937,Card,Paid,2026-04-02
26938,Net Banking,Paid,2026-02-16
26939,Card,Paid,2024-08-15
26940,Card,Pending,2025-01-24
26941,Cash,Paid,2025-07-18
26942,Card,Paid,2025-03-11
26943,UPI,Refunded,2026-05-11
26944,UPI,Paid,2025-09-22
26945,UPI,Paid,2026-05-02
26946,Cash,Paid,2025-11-04
26947,UPI,Paid,2025-08-23
26948,Card,Paid,2024-09-17
26949,UPI,Paid,2025-11-15
26950,UPI,Paid,2026-05-11
26951,Cash,Failed,2025-10-27
26952,UPI,Paid,2026-02-24
26953,Cash,Paid,2026-04-04
26954,UPI,Paid,2026-01-29
26955,UPI,Paid,2026-03-27
26956,UPI,Paid,2024-09-06
26957,Cash,Paid,2025-10-18
26958,Card,Paid,2025-10-13
26959,UPI,Paid,2025-11-27
26960,UPI,Paid,2025-08-29
26961,UPI,Failed,2026-04-11
26962,UPI,Failed,2025-04-22
26963,Cash,Failed,2024-10-21
26964,Card,Paid,2025-03-13
26965,UPI,Paid,2025-01-19
26966,UPI,Paid,2025-11-03
26967,UPI,Paid,2026-05-29
26968,UPI,Paid,2026-08-04
26969,Net Banking,Paid,2024-10-27
26970,Cash,Paid,2026-05-26
26971,Card,Paid,2026-06-05
26972,Cash,Failed,2024-10-13
26973,UPI,Paid,2026-04-19
26974,Card,Paid,2026-05-22
26975,UPI,Paid,2024-11-05
26976,Card,Paid,2025-11-15
26977,Wallet,Paid,2025-04-19
26978,Wallet,Paid,2025-06-05
26979,Net Banking,Paid,2026-02-21
26980,UPI,Paid,2026-03-14
26981,UPI,Paid,2025-04-18
26982,UPI,Paid,2026-08-04
26983,UPI,Paid,2025-09-29
26984,UPI,Paid,2024-10-17
26985,Wallet,Pending,2025-07-14
26986,UPI,Failed,2025-01-08
26987,UPI,Paid,2025-04-14
26988,UPI,Refunded,2025-04-17
26989,Cash,Paid,2025-06-28
26990,Cash,Paid,2025-01-28
26991,Card,Paid,2026-04-09
26992,Cash,Paid,2026-04-30
26993,Card,Paid,2025-08-30
26994,Cash,Refunded,2025-06-01
26995,UPI,Paid,2024-10-21
26996,Card,Paid,2025-05-19
26997,Card,Paid,2026-04-24
26998,Net Banking,Paid,2025-02-22
26999,UPI,Paid,2025-05-29
27000,Card,Paid,2025-03-23
27001,Cash,Paid,2025-09-28
27002,Card,Paid,2024-12-13
27003,Net Banking,Paid,2025-12-30
27004,Card,Pending,2026-05-11
27005,UPI,Paid,2024-12-16
27006,Cash,Paid,2026-06-19
27007,UPI,Paid,2026-01-23
27008,UPI,Paid,2026-06-26
27009,UPI,Paid,2026-05-17
27010,UPI,Paid,2025-06-30
27011,Cash,Paid,2026-06-06
